SK_ID_CURR,TARGET
114010,0.08
114011,0.22
114032,0.0
114047,0.1
114055,0.08
114056,0.15
114064,0.04
114065,0.07
114067,0.12
114068,0.0
114075,0.07
114076,0.09
114077,0.05
114094,0.09
114095,0.04
114109,0.05
114114,0.08
114116,0.04
114127,0.02
114158,0.12
114168,0.12
114169,0.06
114171,0.1
114180,0.1
114193,0.12
114198,0.06
114201,0.01
114202,0.26
114207,0.06
114210,0.07
114221,0.17
114222,0.05
114227,0.04
114250,0.02
114253,0.04
114265,0.02
114267,0.14
114273,0.13
114280,0.11
114281,0.03
114283,0.15
114291,0.17
114310,0.11
114316,0.04
114326,0.02
114327,0.08
114339,0.03
114352,0.02
114359,0.12
114360,0.12
114382,0.09
114396,0.07
114397,0.04
114415,0.24
114425,0.08
114434,0.15
114456,0.12
114463,0.03
114469,0.03
114476,0.01
114480,0.1
114482,0.24
114492,0.09
114493,0.15
114501,0.07
114506,0.07
114510,0.17
114515,0.11
114524,0.08
114545,0.05
114546,0.08
114560,0.1
114562,0.04
114563,0.12
114566,0.18
114599,0.09
114601,0.05
114607,0.28
114612,0.05
114622,0.23
114625,0.16
114634,0.07
114635,0.02
114641,0.02
114644,0.06
114645,0.1
114651,0.03
114653,0.02
114654,0.04
114667,0.04
114668,0.08
114670,0.12
114686,0.13
114688,0.16
114690,0.13
114691,0.0
114700,0.07
114706,0.02
114740,0.09
114741,0.16
114755,0.11
114757,0.1
114767,0.17
114772,0.23
114780,0.12
114782,0.04
114791,0.03
114815,0.13
114823,0.15
114835,0.07
114838,0.04
114840,0.0
114842,0.08
114844,0.14
114850,0.14
114853,0.02
114856,0.11
114857,0.11
114858,0.07
114864,0.07
114871,0.02
114875,0.03
114879,0.05
114893,0.08
114912,0.12
114922,0.05
114930,0.04
114945,0.08
114951,0.09
114958,0.04
114962,0.07
114976,0.04
114978,0.08
114987,0.09
115002,0.03
115005,0.04
115023,0.06
115030,0.05
115033,0.13
115034,0.11
115038,0.03
115046,0.15
115049,0.09
115055,0.05
115059,0.08
115076,0.06
115078,0.03
115081,0.15
115085,0.04
115096,0.07
115101,0.04
115114,0.04
115119,0.06
115121,0.09
115122,0.05
115144,0.08
115147,0.08
115151,0.03
115172,0.09
115175,0.1
115183,0.08
115185,0.07
115197,0.04
115200,0.02
115207,0.06
115217,0.05
115230,0.06
115237,0.02
115246,0.07
115251,0.03
115269,0.09
115290,0.03
115299,0.05
115309,0.14
115310,0.05
115311,0.08
115312,0.09
115323,0.13
115324,0.05
115341,0.14
115342,0.11
115343,0.13
115350,0.02
115354,0.04
115360,0.03
115368,0.04
115373,0.07
115396,0.07
115400,0.08
115401,0.1
115404,0.1
115405,0.05
115406,0.02
115407,0.04
115412,0.06
115413,0.22
115415,0.08
115423,0.06
115427,0.14
115428,0.07
115439,0.04
115440,0.06
115447,0.01
115450,0.07
115457,0.03
115459,0.08
115463,0.05
115473,0.23
115477,0.03
115479,0.04
115480,0.09
115481,0.16
115485,0.14
115489,0.07
115495,0.01
115500,0.07
115521,0.07
115572,0.03
115580,0.05
115582,0.07
115586,0.13
115587,0.06
115588,0.08
115591,0.23
115592,0.08
115618,0.06
115619,0.13
115621,0.16
115632,0.08
115646,0.07
115658,0.11
115671,0.08
115680,0.06
115686,0.05
115688,0.07
115705,0.08
115707,0.02
115708,0.14
115726,0.11
115759,0.05
115773,0.04
115777,0.01
115778,0.05
115781,0.16
115801,0.15
115804,0.16
115810,0.03
115812,0.13
115820,0.09
115827,0.02
115831,0.03
115841,0.1
115846,0.1
115852,0.12
115857,0.03
115858,0.03
115860,0.16
115865,0.03
115867,0.06
115869,0.08
115877,0.07
115904,0.08
115913,0.05
115916,0.09
115928,0.08
115932,0.12
115933,0.03
115937,0.19
115938,0.09
115957,0.03
115958,0.02
115969,0.03
115980,0.24
115984,0.06
116006,0.04
116007,0.13
116008,0.06
116009,0.08
116011,0.1
116012,0.08
116015,0.34
116025,0.17
116047,0.09
116052,0.04
116068,0.04
116077,0.11
116084,0.03
116089,0.12
116093,0.03
116097,0.08
116102,0.04
116118,0.08
116119,0.04
116125,0.07
116128,0.03
116135,0.01
116140,0.11
116141,0.08
116142,0.08
116153,0.06
116156,0.07
116157,0.15
116167,0.05
116168,0.1
116175,0.1
116187,0.08
116189,0.14
116191,0.06
116201,0.1
116210,0.05
116213,0.1
116215,0.12
116223,0.07
116226,0.02
116228,0.03
116241,0.04
116247,0.06
116266,0.04
116276,0.13
116287,0.06
116289,0.04
116292,0.13
116306,0.05
116309,0.04
116312,0.04
116313,0.13
116335,0.04
116342,0.06
116348,0.1
116367,0.08
116380,0.11
116383,0.05
116389,0.05
116395,0.11
116397,0.03
116398,0.1
116402,0.03
116404,0.05
116406,0.04
116424,0.11
116428,0.02
116436,0.04
116440,0.08
116448,0.04
116458,0.07
116466,0.04
116469,0.06
116473,0.08
116474,0.07
116479,0.12
116480,0.05
116491,0.15
116493,0.06
116505,0.15
116511,0.18
116525,0.1
116535,0.09
116544,0.12
116546,0.18
116562,0.09
116565,0.05
116578,0.12
116579,0.11
116580,0.12
116582,0.01
116584,0.16
116586,0.07
116596,0.03
116597,0.1
116598,0.07
116604,0.16
116608,0.02
116609,0.21
116613,0.07
116614,0.14
116615,0.1
116633,0.1
116637,0.03
116643,0.09
116647,0.18
116656,0.05
116659,0.06
116662,0.04
116676,0.03
116680,0.07
116681,0.08
116683,0.13
116684,0.04
116712,0.0
116720,0.07
116726,0.09
116729,0.09
116737,0.12
116745,0.04
116747,0.07
116766,0.08
116781,0.04
116783,0.11
116787,0.09
116788,0.16
116789,0.15
116801,0.06
116803,0.03
116804,0.09
116806,0.05
116815,0.11
116817,0.15
116825,0.06
116828,0.05
116829,0.07
116853,0.06
116854,0.08
116859,0.09
116860,0.14
116865,0.08
116872,0.09
116880,0.06
116882,0.08
116893,0.07
116896,0.03
116906,0.05
116908,0.09
116925,0.07
116926,0.07
116948,0.1
116949,0.13
116955,0.1
116964,0.11
116974,0.09
116976,0.06
116990,0.05
116993,0.1
116994,0.11
116997,0.13
117003,0.08
117007,0.06
117011,0.04
117012,0.07
117019,0.11
117021,0.0
117030,0.08
117036,0.05
117043,0.03
117054,0.02
117070,0.08
117077,0.09
117087,0.07
117093,0.1
117105,0.07
117112,0.06
117129,0.16
117135,0.09
117138,0.13
117142,0.03
117148,0.17
117157,0.05
117170,0.09
117171,0.05
117172,0.11
117178,0.09
117186,0.08
117187,0.07
117193,0.13
117194,0.04
117199,0.13
117207,0.04
117211,0.06
117216,0.11
117217,0.07
117218,0.05
117219,0.09
117224,0.08
117225,0.01
117239,0.14
117242,0.1
117249,0.16
117255,0.07
117257,0.07
117272,0.07
117284,0.17
117287,0.07
117293,0.04
117298,0.17
117299,0.06
117307,0.06
117321,0.07
117323,0.12
117326,0.06
117327,0.16
117341,0.02
117350,0.06
117362,0.07
117375,0.03
117391,0.22
117392,0.04
117396,0.04
117399,0.09
117400,0.25
117402,0.1
117406,0.07
117417,0.16
117418,0.08
117425,0.06
117428,0.09
117443,0.03
117448,0.13
117449,0.19
117450,0.08
117463,0.12
117467,0.08
117478,0.07
117480,0.08
117483,0.1
117484,0.08
117495,0.1
117498,0.07
117501,0.07
117503,0.21
117520,0.05
117524,0.14
117525,0.11
117526,0.06
117527,0.17
117531,0.1
117545,0.03
117547,0.14
117557,0.07
117563,0.15
117564,0.04
117598,0.09
117599,0.06
117610,0.11
117614,0.05
117616,0.07
117623,0.08
117625,0.1
117633,0.03
117634,0.05
117639,0.1
117652,0.05
117653,0.03
117660,0.23
117661,0.03
117662,0.07
117676,0.08
117677,0.09
117681,0.01
117684,0.12
117707,0.02
117736,0.12
117737,0.04
117741,0.06
117746,0.1
117753,0.22
117755,0.1
117775,0.08
117784,0.08
117786,0.09
117791,0.07
117801,0.08
117805,0.07
117816,0.03
117824,0.04
117835,0.06
117837,0.1
117847,0.09
117853,0.06
117854,0.04
117886,0.05
117900,0.22
117920,0.09
117924,0.06
117925,0.09
117934,0.04
117957,0.14
117959,0.03
117967,0.09
117969,0.22
117981,0.0
117982,0.01
117996,0.04
118000,0.25
118018,0.08
118025,0.06
118026,0.12
118044,0.05
118045,0.11
118048,0.11
118055,0.09
118058,0.03
118060,0.06
118066,0.14
118071,0.17
118072,0.06
118082,0.03
118089,0.1
118106,0.03
118115,0.08
118127,0.29
118144,0.13
118150,0.03
118151,0.01
118157,0.16
118162,0.04
118163,0.07
118166,0.05
118181,0.09
118191,0.07
118202,0.13
118205,0.08
118214,0.12
118251,0.1
118264,0.12
118271,0.16
118272,0.03
118276,0.21
118287,0.23
118291,0.05
118292,0.1
118294,0.14
118305,0.05
118312,0.1
118319,0.08
118321,0.14
118326,0.19
118342,0.09
118343,0.02
118353,0.06
118354,0.04
118358,0.04
118359,0.12
118365,0.06
118367,0.06
118368,0.1
118371,0.02
118378,0.11
118379,0.1
118383,0.04
118386,0.09
118387,0.11
118400,0.12
118403,0.09
118428,0.06
118440,0.05
118459,0.02
118490,0.1
118491,0.12
118492,0.12
118498,0.11
118499,0.01
118509,0.07
118518,0.04
118531,0.07
118532,0.0
118546,0.1
118548,0.02
118558,0.06
118560,0.12
118561,0.06
118562,0.12
118564,0.05
118569,0.15
118578,0.04
118585,0.1
118591,0.04
118592,0.08
118594,0.08
118611,0.02
118614,0.23
118622,0.1
118641,0.11
118642,0.04
118650,0.1
118666,0.1
118696,0.05
118697,0.08
118710,0.12
118717,0.04
118720,0.03
118735,0.04
118747,0.04
118750,0.03
118789,0.2
118791,0.07
118803,0.1
118804,0.1
118806,0.09
118809,0.06
118823,0.08
118842,0.06
118871,0.18
118874,0.15
118876,0.03
118886,0.11
118888,0.17
118889,0.04
118894,0.16
118898,0.06
118905,0.09
118911,0.1
118915,0.09
118916,0.03
118925,0.11
118926,0.02
118929,0.04
118935,0.06
118947,0.03
118951,0.06
118953,0.04
118960,0.01
118973,0.08
119001,0.06
119003,0.15
119009,0.08
119011,0.02
119012,0.11
119014,0.11
119025,0.1
119047,0.08
119049,0.18
119057,0.01
119062,0.25
119064,0.07
119069,0.18
119079,0.06
119088,0.02
119091,0.22
119095,0.06
119104,0.05
119108,0.15
119109,0.17
119115,0.1
119125,0.07
119146,0.12
119148,0.04
119160,0.09
119164,0.21
119169,0.11
119179,0.07
119187,0.1
119191,0.03
119205,0.04
119207,0.11
119208,0.07
119217,0.08
119230,0.03
119232,0.07
119236,0.18
119238,0.03
119240,0.14
119250,0.05
119251,0.13
119252,0.07
119266,0.03
119267,0.07
119270,0.05
119272,0.13
119276,0.09
119281,0.04
119295,0.08
119313,0.07
119318,0.01
119321,0.1
119340,0.05
119341,0.07
119344,0.07
119348,0.15
119353,0.23
119361,0.14
119362,0.29
119376,0.12
119383,0.08
119391,0.05
119394,0.04
119395,0.07
119415,0.01
119430,0.08
119441,0.07
119454,0.04
119468,0.08
119474,0.18
119492,0.04
119496,0.1
119500,0.22
119501,0.21
119510,0.2
119518,0.0
119524,0.12
119533,0.06
119540,0.03
119553,0.05
119573,0.07
119593,0.05
119594,0.06
119595,0.07
119596,0.11
119607,0.16
119609,0.01
119616,0.05
119618,0.1
119619,0.11
119628,0.05
119630,0.05
119632,0.04
119648,0.13
119671,0.14
119675,0.07
119683,0.08
119689,0.13
119697,0.07
119698,0.23
119702,0.07
119709,0.1
119715,0.03
119718,0.05
119719,0.18
119731,0.11
119736,0.07
119745,0.09
119749,0.01
119751,0.09
119757,0.05
119761,0.1
119762,0.05
119771,0.02
119778,0.03
119784,0.03
119788,0.08
119802,0.01
119803,0.23
119806,0.09
119810,0.05
119811,0.22
119813,0.15
119820,0.16
119821,0.13
119842,0.01
119843,0.06
119844,0.05
119861,0.04
119866,0.09
119868,0.03
119875,0.05
119896,0.15
119898,0.06
119921,0.04
119922,0.11
119929,0.05
119934,0.03
119938,0.12
119947,0.1
119948,0.13
119967,0.05
119977,0.05
119980,0.06
119984,0.12
119989,0.08
119990,0.02
119994,0.03
119999,0.15
120004,0.03
120020,0.1
120030,0.05
120036,0.15
120050,0.1
120051,0.37
120053,0.12
120075,0.32
120076,0.03
120088,0.06
120099,0.07
120101,0.01
120102,0.04
120108,0.05
120145,0.07
120146,0.05
120154,0.08
120156,0.11
120165,0.04
120166,0.12
120176,0.1
120179,0.15
120182,0.04
120198,0.16
120205,0.03
120208,0.05
120214,0.06
120220,0.16
120227,0.06
120233,0.03
120240,0.05
120243,0.13
120266,0.09
120268,0.08
120280,0.06
120281,0.08
120284,0.01
120298,0.04
120304,0.04
120306,0.06
120320,0.04
120325,0.1
120326,0.05
120335,0.23
120341,0.07
120343,0.05
120388,0.07
120390,0.21
120404,0.03
120405,0.04
120408,0.1
120415,0.12
120421,0.16
120422,0.05
120433,0.11
120437,0.13
120440,0.05
120441,0.1
120449,0.09
120457,0.02
120459,0.05
120460,0.02
120463,0.06
120464,0.11
120470,0.05
120488,0.08
120535,0.03
120538,0.05
120539,0.09
120541,0.11
120562,0.14
120570,0.04
120580,0.05
120581,0.12
120591,0.14
120593,0.11
120598,0.11
120603,0.1
120607,0.09
120642,0.02
120647,0.15
120649,0.1
120664,0.04
120665,0.2
120671,0.08
120678,0.09
120679,0.04
120680,0.05
120681,0.14
120691,0.07
120696,0.08
120697,0.17
120713,0.11
120721,0.24
120725,0.08
120734,0.15
120740,0.13
120748,0.09
120755,0.06
120759,0.14
120761,0.03
120764,0.11
120770,0.05
120777,0.12
120796,0.03
120803,0.03
120809,0.04
120811,0.05
120826,0.12
120829,0.07
120832,0.12
120840,0.13
120857,0.06
120885,0.03
120891,0.02
120894,0.04
120905,0.15
120913,0.13
120914,0.04
120918,0.07
120921,0.15
120923,0.06
120927,0.14
120928,0.14
120934,0.2
120936,0.05
120942,0.13
120946,0.05
120947,0.05
120953,0.06
120955,0.11
120956,0.12
120977,0.06
120980,0.05
120981,0.05
120982,0.05
120991,0.11
121011,0.07
121013,0.1
121018,0.05
121020,0.02
121037,0.05
121038,0.02
121039,0.04
121045,0.07
121046,0.1
121059,0.16
121066,0.15
121078,0.08
121080,0.13
121081,0.26
121086,0.05
121099,0.05
121100,0.06
121107,0.15
121108,0.13
121111,0.2
121130,0.03
121131,0.1
121135,0.17
121152,0.05
121156,0.09
121160,0.05
121162,0.08
121175,0.14
121181,0.05
121186,0.04
121197,0.1
121201,0.17
121208,0.05
121215,0.02
121220,0.2
121225,0.23
121227,0.11
121228,0.07
121243,0.09
121258,0.11
121259,0.1
121265,0.04
121279,0.1
121280,0.14
121281,0.06
121283,0.0
121288,0.06
121296,0.03
121300,0.04
121308,0.08
121321,0.07
121323,0.01
121332,0.04
121334,0.08
121348,0.14
121350,0.08
121351,0.08
121363,0.08
121379,0.06
121380,0.09
121383,0.04
121387,0.14
121414,0.02
121416,0.02
121422,0.05
121423,0.02
121427,0.05
121431,0.05
121438,0.03
121460,0.16
121479,0.02
121482,0.14
121483,0.08
121488,0.17
121489,0.07
121492,0.07
121502,0.02
121503,0.08
121513,0.07
121544,0.07
121545,0.07
121546,0.15
121552,0.09
121553,0.04
121556,0.14
121557,0.03
121583,0.12
121588,0.08
121596,0.09
121597,0.07
121612,0.02
121618,0.03
121619,0.08
121621,0.08
121622,0.03
121626,0.08
121628,0.05
121630,0.12
121631,0.08
121632,0.2
121641,0.03
121695,0.05
121733,0.08
121754,0.1
121762,0.03
121765,0.07
121766,0.04
121771,0.02
121772,0.24
121778,0.11
121791,0.09
121792,0.07
121822,0.05
121825,0.19
121832,0.01
121841,0.12
121846,0.02
121850,0.11
121851,0.11
121853,0.02
121857,0.04
121862,0.07
121863,0.02
121875,0.04
121881,0.04
121896,0.07
121901,0.01
121908,0.06
121909,0.14
121916,0.1
121919,0.06
121921,0.08
121933,0.07
121947,0.08
121948,0.19
121963,0.04
121968,0.04
121970,0.03
121978,0.01
121991,0.05
121996,0.01
121997,0.36
122000,0.12
122015,0.1
122017,0.07
122027,0.08
122044,0.04
122047,0.12
122055,0.04
122065,0.17
122069,0.03
122074,0.04
122086,0.08
122089,0.03
122099,0.04
122102,0.09
122118,0.07
122124,0.04
122125,0.06
122129,0.06
122133,0.04
122135,0.09
122136,0.03
122142,0.08
122154,0.05
122158,0.05
122160,0.01
122165,0.05
122166,0.07
122170,0.12
122175,0.0
122192,0.03
122207,0.06
122210,0.06
122215,0.04
122222,0.05
122234,0.3
122235,0.1
122236,0.05
122248,0.07
122256,0.04
122257,0.01
122258,0.14
122259,0.03
122260,0.1
122264,0.07
122266,0.15
122268,0.03
122271,0.08
122283,0.07
122286,0.02
122288,0.13
122301,0.1
122313,0.08
122322,0.1
122323,0.04
122324,0.07
122336,0.04
122338,0.05
122349,0.08
122351,0.04
122354,0.06
122358,0.3
122376,0.15
122378,0.12
122387,0.03
122392,0.09
122405,0.26
122409,0.05
122411,0.09
122415,0.07
122416,0.05
122425,0.1
122452,0.11
122453,0.08
122456,0.1
122458,0.19
122465,0.05
122468,0.1
122477,0.01
122483,0.06
122517,0.1
122521,0.15
122537,0.03
122538,0.1
122552,0.08
122557,0.08
122561,0.02
122568,0.08
122573,0.07
122583,0.1
122590,0.05
122609,0.18
122617,0.1
122621,0.07
122635,0.1
122638,0.05
122639,0.04
122644,0.02
122675,0.12
122699,0.13
122703,0.11
122706,0.21
122712,0.05
122730,0.04
122731,0.04
122736,0.08
122741,0.14
122745,0.11
122751,0.17
122768,0.08
122785,0.12
122797,0.03
122812,0.04
122816,0.01
122817,0.03
122826,0.1
122838,0.22
122845,0.05
122848,0.05
122850,0.0
122856,0.02
122862,0.1
122869,0.1
122871,0.1
122874,0.21
122875,0.28
122885,0.09
122901,0.08
122902,0.01
122903,0.1
122904,0.08
122910,0.04
122921,0.11
122925,0.03
122964,0.1
122975,0.15
122977,0.08
122984,0.2
122999,0.08
123004,0.1
123009,0.03
123012,0.03
123018,0.03
123025,0.11
123037,0.08
123038,0.08
123039,0.05
123045,0.06
123046,0.05
123051,0.05
123052,0.04
123056,0.07
123061,0.04
123072,0.08
123074,0.03
123086,0.17
123087,0.08
123091,0.12
123094,0.06
123105,0.06
123110,0.05
123113,0.05
123114,0.07
123124,0.02
123131,0.05
123136,0.19
123146,0.01
123147,0.11
123155,0.1
123163,0.05
123182,0.07
123196,0.03
123200,0.01
123204,0.01
123207,0.08
123210,0.03
123215,0.12
123227,0.06
123234,0.06
123239,0.09
123249,0.14
123252,0.03
123255,0.09
123257,0.1
123260,0.05
123263,0.31
123274,0.08
123275,0.04
123276,0.03
123292,0.04
123308,0.05
123316,0.04
123328,0.03
123330,0.06
123331,0.17
123334,0.23
123343,0.02
123344,0.19
123345,0.06
123352,0.16
123356,0.08
123365,0.13
123368,0.05
123376,0.08
123381,0.05
123384,0.1
123389,0.05
123401,0.1
123419,0.01
123433,0.06
123438,0.06
123441,0.05
123456,0.07
123457,0.11
123476,0.08
123477,0.07
123489,0.13
123490,0.02
123496,0.13
123502,0.13
123503,0.22
123513,0.13
123515,0.11
123530,0.11
123532,0.04
123537,0.1
123539,0.03
123540,0.2
123546,0.05
123547,0.06
123554,0.08
123572,0.05
123574,0.06
123575,0.1
123576,0.08
123584,0.03
123586,0.06
123591,0.14
123606,0.03
123607,0.05
123615,0.11
123616,0.07
123619,0.09
123621,0.1
123622,0.05
123633,0.02
123635,0.09
123658,0.09
123659,0.05
123663,0.1
123666,0.17
123670,0.04
123678,0.04
123688,0.07
123707,0.1
123709,0.05
123720,0.06
123741,0.11
123751,0.04
123759,0.06
123765,0.05
123766,0.09
123793,0.18
123794,0.05
123809,0.11
123837,0.03
123839,0.06
123843,0.12
123851,0.06
123854,0.16
123860,0.03
123863,0.04
123879,0.04
123888,0.11
123891,0.02
123912,0.02
123942,0.06
123952,0.06
123953,0.03
123958,0.14
123966,0.0
123977,0.26
123981,0.11
124000,0.02
124023,0.04
124026,0.09
124027,0.08
124033,0.29
124053,0.04
124057,0.08
124065,0.2
124074,0.03
124079,0.06
124095,0.07
124110,0.21
124138,0.09
124167,0.16
124168,0.07
124175,0.05
124176,0.1
124181,0.12
124195,0.11
124197,0.03
124206,0.05
124225,0.04
124230,0.06
124231,0.16
124253,0.05
124257,0.11
124263,0.1
124277,0.05
124285,0.04
124289,0.02
124299,0.08
124303,0.09
124309,0.09
124316,0.03
124319,0.09
124335,0.09
124347,0.18
124359,0.19
124362,0.01
124363,0.09
124389,0.05
124390,0.05
124393,0.09
124401,0.32
124406,0.04
124407,0.05
124416,0.1
124423,0.05
124429,0.06
124431,0.07
124439,0.03
124441,0.04
124451,0.05
124454,0.02
124463,0.12
124492,0.08
124493,0.14
124503,0.07
124506,0.11
124514,0.05
124516,0.03
124519,0.12
124520,0.1
124539,0.08
124545,0.11
124546,0.16
